month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
6,55000,12,36,female,Secondary special education,Household appliances,0,2,44000,Another,1,1,0
6,18500,6,26,female,Secondary special education,Cell phones,0,2,25000,Another,3,0,0
6,80000,36,45,male,Secondary special education,Windows & Doors,1,0,21000,Another,0,1,0
6,12500,12,43,female,Higher education,Household appliances,1,2,31000,Another,1,1,0
6,16000,6,61,male,Secondary education,Furniture,0,2,21000,Another,3,1,0
6,12000,18,23,female,Secondary special education,Household appliances,0,2,22000,Married,0,0,0
6,24500,12,23,male,Higher education,Computers,0,2,24000,Another,0,0,0
6,22500,18,43,female,Secondary special education,Household appliances,1,2,36000,Another,1,0,0
6,9000,3,29,male,Secondary special education,Cell phones,1,2,15000,Another,2,0,0
6,17500,5,27,male,Secondary education,Cell phones,1,2,31000,Another,1,1,0
6,6500,6,23,female,Secondary special education,Cell phones,0,2,28000,Married,1,1,0
6,22500,6,24,female,Higher education,Household appliances,0,2,21000,Married,2,1,0
6,78000,12,37,female,Higher education,Computers,0,0,71000,Another,0,1,0
6,13000,4,27,male,Higher education,Computers,0,2,41000,Married,1,1,0
6,12500,6,42,male,Higher education,Household appliances,1,2,17000,Another,1,1,0
6,51000,12,48,male,Higher education,Furniture,0,2,32000,Another,1,1,0
6,18000,12,23,female,Higher education,Furniture,0,0,41000,Married,0,1,0
6,34500,3,20,female,Secondary special education,Tourism,0,0,31000,Married,1,1,1
6,13500,6,25,female,Secondary special education,Childen's goods,0,2,19000,Another,1,1,0
6,20500,6,30,male,Secondary special education,Furniture,1,2,16000,Another,1,1,0
6,28000,11,25,male,Higher education,Fitness,0,2,26000,Another,1,0,0
6,17000,10,49,male,Secondary special education,Household appliances,0,2,23000,Unmarried,0,1,0
6,13000,12,68,male,Secondary special education,Household appliances,1,2,16000,Married,0,1,0
6,33000,12,20,male,Secondary special education,Windows & Doors,0,2,36000,Another,1,1,0
6,17000,12,26,female,Higher education,Audio & Video,0,2,26000,Married,3,1,0
6,34500,12,32,female,Secondary special education,Cell phones,0,2,31000,Married,0,1,0
6,35500,24,25,male,Higher education,Cosmetics and beauty services,0,2,31000,Married,0,0,0
6,25500,11,31,male,Higher education,Fitness,0,0,66000,Another,2,0,0
6,10000,3,56,male,Secondary special education,Household appliances,0,2,29000,Another,1,1,0
6,32500,18,53,female,Secondary special education,Cell phones,1,2,38000,Another,0,0,1
6,23000,12,20,male,Secondary special education,Cell phones,0,2,26000,Another,1,1,0
6,19500,12,32,male,Secondary special education,Cell phones,1,2,26000,Married,2,0,0
6,23000,12,28,male,Higher education,Cell phones,1,0,51000,Married,3,0,1
6,13000,3,21,male,Incomplete higher education,Household appliances,0,0,43000,Another,1,1,0
6,30000,16,45,male,Secondary special education,Household appliances,1,2,31000,Married,1,0,0
6,19000,12,27,male,Secondary special education,Cell phones,1,1,16000,Another,2,0,0
6,28500,6,21,female,Secondary education,Household appliances,0,2,41000,Married,2,1,0
6,48500,6,25,female,Higher education,Computers,0,1,91000,Married,1,0,0
6,11000,12,30,male,Higher education,Furniture,0,2,21000,Married,2,1,0
6,17000,12,19,male,Secondary education,Cell phones,0,2,21000,Another,1,1,0
6,21000,5,32,male,Secondary education,Furniture,1,2,41000,Married,1,0,0
6,29000,12,31,male,Secondary education,Tourism,1,2,31000,Another,0,0,0
6,25500,24,56,male,Secondary special education,Furniture,0,2,27000,Another,1,0,0
6,42000,6,44,male,Secondary special education,Household appliances,0,2,36000,Married,1,0,0
6,9000,6,20,female,Incomplete higher education,Household appliances,0,2,23000,Another,0,1,0
6,8500,6,78,male,Higher education,Household appliances,0,2,16000,Another,0,1,0
6,157500,18,53,male,Secondary education,Household appliances,0,0,66000,Another,0,0,0
6,22500,12,20,female,Secondary special education,Computers,0,2,21000,Another,0,1,0
6,30000,6,29,female,Higher education,Computers,0,0,66000,Another,1,0,0
6,13500,12,24,female,Secondary special education,Computers,0,2,31000,Another,1,1,0
6,29000,12,32,female,Secondary special education,Computers,1,2,36000,Another,0,1,0
6,13000,10,40,male,Higher education,Tourism,0,2,26000,Married,2,0,0
6,6000,3,63,male,Secondary special education,Computers,1,2,14000,Unmarried,2,0,0
6,90000,18,46,female,Secondary special education,Household appliances,1,2,131000,Another,0,1,1
6,11000,12,28,male,Incomplete higher education,Household appliances,1,2,24000,Another,1,1,0
6,12500,5,23,female,Secondary special education,Cell phones,0,2,34000,Another,2,1,0
6,9500,6,23,female,Secondary special education,Cell phones,0,2,13000,Another,1,1,0
6,35500,6,22,male,Higher education,Cell phones,0,0,26000,Another,3,1,0
6,55000,24,25,female,Higher education,Clothing,0,2,46000,Another,1,1,0
6,31500,18,30,female,Secondary special education,Cell phones,0,2,26000,Another,0,0,1
6,31500,18,24,female,Secondary special education,Cell phones,1,2,36000,Another,3,1,1
6,49000,12,59,female,Higher education,Furniture,1,2,31000,Another,1,1,1
6,28000,24,31,female,Higher education,Household appliances,0,1,101000,Married,2,0,0
6,11500,6,26,female,Secondary special education,Computers,0,2,32000,Another,2,0,0
6,20000,12,20,male,Secondary special education,Computers,0,2,26000,Another,2,1,0
6,17500,4,20,male,Secondary special education,Cell phones,0,2,21000,Married,3,1,0
6,17500,13,47,female,Higher education,Household appliances,1,2,21000,Another,0,0,0
6,129000,8,39,female,Higher education,Furniture,0,0,101000,Another,0,0,0
6,50500,18,75,male,Secondary special education,Windows & Doors,0,2,16000,Married,1,1,0
6,7000,3,53,male,Higher education,Household appliances,0,2,36000,Another,1,1,0
6,66000,15,26,female,Secondary special education,Tourism,0,2,78000,Another,1,0,0
6,41000,12,25,male,Secondary special education,Clothing,1,2,31000,Another,1,0,0
6,20000,3,24,female,Secondary special education,Furniture,1,2,14000,Another,2,1,0
6,26000,15,35,male,Higher education,Cell phones,1,2,26000,Another,2,1,0
6,40000,12,23,male,Secondary special education,Furniture,0,2,31000,Married,1,0,0
6,20000,3,80,male,Secondary education,Furniture,1,2,16000,Another,1,1,0
6,16000,10,65,male,Secondary special education,Cell phones,0,2,31000,Married,0,0,0
6,60500,36,39,male,Secondary education,Windows & Doors,1,2,14000,Another,1,1,0
6,30500,6,33,female,Higher education,Computers,1,2,42000,Another,2,1,0
6,14500,12,22,male,Secondary special education,Cell phones,1,2,21000,Another,0,1,1
6,15500,12,25,male,Secondary special education,Household appliances,1,2,18000,Another,3,0,0
6,18000,6,28,male,Secondary special education,Furniture,1,2,23000,Another,0,1,0
6,15000,6,43,female,Secondary special education,Household appliances,1,2,44000,Another,1,1,0
6,49500,15,54,male,Higher education,Tourism,1,2,46000,Another,1,0,0
6,13500,18,60,male,Secondary special education,Household appliances,0,2,13000,Another,1,1,0
6,35500,24,56,male,Higher education,Cosmetics and beauty services,0,2,26000,Married,1,1,0
6,39500,24,36,male,Higher education,Household appliances,1,2,30000,Married,1,1,1
6,13500,10,23,female,Higher education,Cell phones,0,2,31000,Another,2,1,0
6,36000,30,29,male,Higher education,Cosmetics and beauty services,1,2,21000,Unmarried,0,1,0
6,25000,12,23,female,Secondary special education,Cell phones,0,2,24000,Another,1,1,1
6,30500,6,40,female,Higher education,Household appliances,1,2,51000,Another,0,0,0
7,20500,24,36,male,Higher education,Computers,1,2,31000,Another,2,0,0
6,5500,3,30,female,Higher education,Household appliances,1,2,26000,Another,3,0,0
6,21000,3,47,female,Higher education,Household appliances,1,2,41000,Another,1,1,0
6,31500,6,40,male,Higher education,Household appliances,1,0,71000,Another,0,1,0
6,29000,18,23,male,Secondary special education,Cell phones,1,2,31000,Another,1,1,0
6,31000,12,48,male,Secondary special education,Cell phones,0,0,43000,Another,1,0,1
7,57500,18,38,male,Secondary education,Furniture,1,2,36000,Another,1,0,0
7,106000,15,32,female,Higher education,Tourism,0,2,49000,Another,1,1,0
7,28000,12,23,female,Secondary education,Cell phones,0,2,31000,Another,1,0,0
7,30000,12,22,female,Higher education,Computers,0,2,46000,Married,3,1,0
7,8500,7,22,female,Higher education,Household appliances,0,2,18000,Another,0,1,0
7,31500,12,27,female,Higher education,Cell phones,0,0,61000,Another,0,1,0
6,11000,12,22,female,Secondary special education,Cell phones,0,2,21000,Another,1,0,0
7,29500,12,64,male,Secondary special education,Furniture,0,2,12000,Another,3,0,0
7,10000,10,43,female,Secondary special education,Household appliances,1,2,16000,Married,1,0,0
7,26000,12,68,male,Secondary special education,Medical services,1,2,19000,Another,1,1,0
7,71500,12,64,male,Secondary special education,Windows & Doors,1,2,21000,Married,1,1,0
7,27500,12,27,male,Incomplete higher education,Computers,0,2,26000,Another,2,1,0
7,12500,12,72,male,Secondary education,Household appliances,0,2,21000,Married,2,0,0
7,41500,3,43,male,Higher education,Clothing,1,2,44000,Another,1,0,0
7,34500,10,36,male,Higher education,Tourism,1,2,41000,Another,0,1,0
7,19000,12,73,male,Secondary special education,Windows & Doors,0,2,16000,Another,0,1,0
7,19000,6,30,female,Secondary special education,Furniture,0,0,41000,Another,0,1,0
7,29000,10,42,male,Higher education,Jewelry,0,0,31000,Unmarried,1,0,0
7,19000,10,60,male,Secondary special education,Household appliances,1,2,21000,Unmarried,1,0,0
7,15500,6,23,female,Secondary special education,Cell phones,0,1,26000,Married,0,1,0
7,27000,12,39,male,Secondary special education,Clothing,1,2,17000,Another,1,0,0
7,8000,10,22,female,Secondary special education,Cell phones,1,2,20000,Another,0,1,1
7,48000,24,35,male,Secondary education,Auto,1,2,16000,Married,3,1,0
7,26000,6,27,female,Higher education,Cell phones,0,2,56000,Another,1,1,0
7,21000,3,38,male,Secondary special education,Household appliances,1,2,101000,Married,0,0,0
7,13000,4,26,male,Higher education,Cell phones,1,2,26000,Married,1,0,0
7,15000,6,37,male,Secondary special education,Household appliances,0,2,21000,Another,1,0,0
7,14500,10,20,male,Secondary special education,Cell phones,0,2,18000,Another,0,0,0
7,15000,6,27,female,Higher education,Household appliances,0,2,33000,Another,1,0,0
7,10000,4,40,female,Secondary special education,Cell phones,1,2,28000,Another,2,0,0
7,12000,3,29,female,Secondary special education,Cell phones,0,2,36000,Another,1,1,0
7,25000,24,65,female,Secondary special education,Household appliances,0,2,18000,Married,1,0,0
7,37000,9,31,female,Secondary special education,Household appliances,1,0,46000,Another,2,0,0
7,15000,6,29,female,Incomplete higher education,Computers,0,1,36000,Another,2,1,0
7,25000,4,22,female,Higher education,Medical services,1,2,31000,Another,0,0,0
7,35000,6,42,female,Secondary special education,Household appliances,1,2,51000,Another,2,1,0
7,18000,10,35,male,Secondary education,Furniture,1,2,101000,Another,1,0,0
7,16500,6,30,female,Incomplete higher education,Sporting goods,1,2,26000,Another,2,0,0
7,41000,10,23,male,Incomplete higher education,Household appliances,1,2,21000,Married,1,0,0
7,22000,8,24,female,Higher education,Household appliances,0,2,51000,Another,1,1,0
7,20500,12,48,female,Incomplete secondary education,Cell phones,0,2,11000,Another,3,1,0
7,12000,6,31,male,Secondary special education,Household appliances,1,2,31000,Another,3,0,0
7,31500,6,28,female,Higher education,Computers,0,2,76000,Another,1,0,0
7,31500,18,29,male,Secondary special education,Household appliances,1,2,19000,Another,2,0,0
7,68000,24,34,female,Secondary special education,Boats,1,2,51000,Another,2,1,0
7,35500,12,24,male,Higher education,Household appliances,0,0,26000,Married,3,0,0
7,11500,12,33,female,Higher education,Computers,1,2,46000,Another,0,0,0
7,7500,6,21,male,Incomplete higher education,Cell phones,0,2,17000,Another,1,0,0
7,47500,18,48,male,Higher education,Cosmetics and beauty services,0,1,39000,Another,1,1,0
7,11500,12,28,female,PhD degree,Cell phones,1,2,21000,Another,1,0,0
7,14500,10,39,male,Higher education,Household appliances,0,2,26000,Another,1,1,0
7,19000,3,72,male,Secondary special education,Furniture,0,2,36000,Another,1,1,0
7,8000,6,31,female,Secondary special education,Household appliances,0,2,31000,Another,1,1,0
7,10500,6,19,male,Secondary special education,Cell phones,0,0,21000,Another,0,1,0
7,14000,6,28,male,Secondary education,Furniture,1,2,21000,Another,2,1,0
7,29500,3,40,male,Higher education,Furniture,0,0,74000,Married,2,0,0
7,60500,15,44,male,Incomplete higher education,Tourism,0,2,41000,Unmarried,0,0,0
7,29500,6,51,male,Higher education,Household appliances,0,0,51000,Another,1,0,0
7,5000,12,24,male,Secondary special education,Household appliances,0,2,31000,Married,1,0,0
7,15000,6,25,male,Higher education,Tourism,0,0,66000,Married,3,0,0
7,11000,3,58,male,Secondary special education,Furniture,0,2,26000,Married,1,1,0
7,14500,12,34,female,Secondary special education,Jewelry,0,2,31000,Married,0,0,0
7,11500,12,24,female,Secondary special education,Furniture,0,2,16000,Another,3,1,1
7,28500,12,30,female,Higher education,Windows & Doors,0,2,21000,Married,0,1,0
7,16500,5,34,male,Secondary special education,Household appliances,0,2,18000,Another,0,1,0
7,20500,12,30,female,Higher education,Computers,1,2,26000,Another,0,0,0
7,20500,12,28,male,Higher education,Cell phones,0,2,41000,Another,1,1,0
7,12000,6,60,male,Higher education,Furniture,0,2,26000,Another,0,1,0
7,9000,3,33,male,Secondary education,Household appliances,1,2,38000,Another,2,0,0
7,23500,6,36,male,Higher education,Household appliances,1,2,31000,Another,1,0,0
7,82000,36,90,male,Higher education,Windows & Doors,0,0,46000,Another,1,1,0
7,15000,6,22,female,Secondary special education,Computers,0,2,19000,Another,0,1,0
7,6500,12,34,female,Secondary special education,Household appliances,0,2,16000,Married,0,1,0
7,48500,18,41,male,Secondary special education,Cosmetics and beauty services,1,2,26000,Married,0,1,0
7,49000,12,28,female,Secondary special education,Household appliances,0,0,66000,Another,1,0,0
7,11500,6,49,male,Secondary education,Cell phones,0,2,41000,Another,4,1,0
7,89000,30,23,female,Secondary special education,Boats,0,0,41000,Another,0,0,0
7,54500,18,46,female,Higher education,Computers,1,0,66000,Another,1,0,0
7,8500,12,44,female,Secondary education,Cell phones,1,2,21000,Another,1,0,0
7,33000,12,22,male,Higher education,Training,0,0,36000,Another,1,0,0
7,36000,12,26,female,Secondary special education,Household appliances,1,2,40000,Another,1,0,0
7,54000,12,27,female,Higher education,Computers,0,2,51000,Another,3,0,0
7,52500,3,30,female,Secondary education,Auto,1,2,56000,Married,2,0,0
7,22500,10,35,male,Secondary education,Furniture,1,0,61000,Another,0,0,0
7,25500,12,72,male,Higher education,Jewelry,1,2,19000,Married,2,1,0
7,9000,12,43,male,Higher education,Cell phones,1,2,41000,Another,1,0,0
7,20000,12,24,male,Secondary special education,Cell phones,1,2,21000,Married,1,1,0
7,13000,6,34,male,Secondary special education,Furniture,1,2,25000,Another,0,0,0
7,127000,15,50,female,Higher education,Tourism,1,2,66000,Another,1,1,0
7,37000,12,34,male,Higher education,Fishing and hunting supplies,1,2,31000,Another,0,0,0
7,57000,8,26,female,Higher education,Furniture,1,2,31000,Another,4,1,0
7,73000,24,47,male,Higher education,Cosmetics and beauty services,0,1,28000,Another,1,1,1
7,8000,12,26,male,Higher education,Cell phones,0,2,14000,Another,1,1,0
7,13500,12,21,male,Secondary special education,Cell phones,0,2,26000,Married,0,1,0
7,39500,12,32,male,Higher education,Repair Services,1,2,20000,Another,1,0,0
7,7000,4,53,female,Secondary special education,Cell phones,0,0,16000,Married,1,1,0
7,8000,6,35,male,Secondary special education,Cell phones,1,2,19000,Unmarried,1,1,0
7,101000,18,35,female,Higher education,Furniture,0,1,96000,Another,1,0,0
7,8500,12,24,female,Secondary special education,Cell phones,0,2,25000,Unmarried,0,1,0
7,103000,24,59,male,Higher education,Cosmetics and beauty services,1,2,36000,Another,1,1,0
7,25000,12,22,male,Secondary special education,Cell phones,0,2,24000,Another,1,0,1
7,28000,12,24,male,Higher education,Cell phones,0,2,31000,Married,1,1,0
7,8500,12,24,female,Secondary special education,Cell phones,0,2,26000,Another,1,1,0
7,58000,12,41,male,Secondary special education,Boats,1,0,41000,Another,1,1,0
7,7500,3,31,female,Secondary special education,Furniture,1,2,20000,Another,1,1,0
7,20000,24,22,female,Secondary special education,Household appliances,0,2,16000,Another,0,0,0
7,32000,12,23,female,Secondary education,Construction Materials,0,2,31000,Married,0,1,0
7,73000,24,62,male,Secondary special education,Cosmetics and beauty services,0,0,21000,Married,0,1,0
7,7500,6,40,female,Secondary special education,Cell phones,1,2,26000,Married,1,0,0
7,28000,12,23,female,Secondary special education,Household appliances,0,0,31000,Another,1,1,0
7,36000,18,25,female,Higher education,Cell phones,0,2,31000,Another,2,1,1
7,8000,6,39,male,Secondary special education,Cell phones,1,2,14000,Married,0,1,0
7,19500,12,62,male,Secondary special education,Construction Materials,1,2,11000,Another,2,1,0
7,23500,8,24,female,Secondary special education,Sporting goods,0,2,36000,Married,2,0,0
7,29500,6,24,female,Higher education,Cell phones,0,2,26000,Another,0,1,0
7,19500,10,19,male,Secondary special education,Cell phones,0,2,20000,Another,3,0,0
7,33000,6,26,male,Incomplete higher education,Cell phones,0,2,36000,Married,1,0,0
7,31000,12,54,female,Secondary special education,Cell phones,0,2,28000,Another,0,1,1
7,32000,18,57,female,Higher education,Household appliances,1,0,35000,Married,3,1,0
7,8000,8,31,female,Secondary special education,Computers,0,2,31000,Another,0,0,0
7,24000,3,21,female,Secondary special education,Computers,0,0,71000,Another,1,1,0
7,14500,10,26,male,Higher education,Jewelry,0,2,26000,Another,1,1,0
7,29000,11,26,male,Higher education,Fitness,0,2,51000,Unmarried,0,1,0
7,7000,12,20,male,Secondary special education,Cell phones,0,2,6000,Married,2,1,0
7,78000,36,33,female,Secondary special education,Auto,1,2,28000,Another,4,1,0
7,32000,12,33,male,Secondary special education,Household appliances,1,2,31000,Another,0,0,0
7,77000,18,47,male,Higher education,Training,0,0,66000,Married,0,0,0
7,85000,36,41,male,Higher education,Household appliances,0,2,31000,Married,1,0,0
7,23500,10,60,male,Higher education,Clothing,1,0,41000,Another,0,0,0
7,41000,10,29,male,Higher education,Furniture,1,2,26000,Unmarried,3,0,0
7,14500,6,33,male,Secondary special education,Computers,0,2,19000,Unmarried,0,0,0
7,8000,6,20,male,Incomplete secondary education,Cell phones,0,2,21000,Another,1,0,0
7,25000,12,23,male,Higher education,Household appliances,0,2,16000,Another,2,0,0
7,40500,18,36,male,Higher education,Household appliances,1,2,21000,Another,1,1,1
7,38000,18,44,male,Higher education,Cosmetics and beauty services,1,2,36000,Another,0,1,0
7,23000,6,39,male,Secondary education,Jewelry,1,2,26000,Another,2,1,0
7,21000,6,28,female,Secondary education,Cell phones,0,2,41000,Married,0,0,0
7,11000,12,26,female,Secondary education,Household appliances,1,2,31000,Another,0,0,0
7,11000,12,26,male,Higher education,Cell phones,1,2,37000,Married,0,1,0
7,6500,4,33,male,Higher education,Cell phones,0,2,26000,Another,0,1,0
8,16500,6,32,female,Secondary special education,Household appliances,1,2,24000,Married,2,0,0
8,61000,24,73,male,Secondary education,Furniture,1,2,16000,Another,0,1,0
7,12500,12,37,male,Secondary special education,Cell phones,1,2,16000,Another,2,1,0
8,16500,10,53,male,Secondary education,Household appliances,0,2,21000,Another,0,0,0
8,16500,12,74,male,Secondary special education,Household appliances,0,2,19000,Another,2,0,0
8,57500,36,29,female,Higher education,Windows & Doors,1,2,17000,Another,1,1,0
8,39000,12,55,female,Secondary special education,Computers,1,2,41000,Another,0,0,0
8,17000,10,20,male,Secondary education,Cell phones,0,2,17000,Another,3,1,0
7,6000,12,38,male,Secondary education,Windows & Doors,1,2,13000,Another,1,1,1
7,35500,30,52,male,Secondary special education,Cosmetics and beauty services,0,2,9000,Married,0,1,0
7,9500,12,49,male,Secondary special education,Cell phones,0,2,11000,Another,0,1,1
7,19500,12,62,male,Secondary special education,Furniture,1,2,21000,Another,1,0,0
8,9500,6,22,female,Secondary special education,Cell phones,0,2,18000,Another,2,1,0
8,50500,27,28,female,Secondary education,Household appliances,0,2,34000,Another,1,1,1
8,7500,3,26,female,Secondary special education,Computers,0,2,26000,Another,1,1,0
8,201000,24,26,female,Secondary special education,Windows & Doors,0,2,41000,Another,4,1,0
8,24000,6,49,female,Secondary special education,Household appliances,0,2,26000,Another,3,1,0
8,14000,12,20,male,Secondary education,Cell phones,0,2,21000,Married,1,1,1
8,48000,6,61,male,Higher education,Construction Materials,0,2,22000,Another,0,1,0
8,5000,6,38,female,Secondary special education,Cell phones,0,2,16000,Another,1,0,0
8,16000,12,42,male,Secondary special education,Auto,0,2,24000,Married,1,0,0
8,28500,12,46,male,Secondary special education,Clothing,1,2,16000,Another,1,0,0
8,9000,6,48,female,Secondary special education,Household appliances,1,2,31000,Married,0,0,0
8,30000,12,21,female,Secondary special education,Cell phones,0,2,41000,Unmarried,0,1,0
8,28500,12,21,female,Secondary special education,Cell phones,0,2,26000,Another,1,1,1
8,26500,6,41,female,Secondary education,Household appliances,0,2,36000,Married,1,0,0
8,18000,6,47,male,Secondary special education,Household appliances,1,2,10000,Another,1,1,0
8,26500,18,26,male,Higher education,Cell phones,0,0,56000,Another,1,0,0
8,31000,12,26,female,Secondary special education,Household appliances,0,2,31000,Another,0,1,1
8,9000,12,34,male,Secondary special education,Cell phones,0,2,19000,Married,2,1,1
8,9500,10,24,female,Secondary special education,Cell phones,0,2,26000,Another,2,1,0
8,9000,12,27,male,Higher education,Household appliances,0,2,21000,Another,0,0,0
8,8500,3,65,male,Secondary special education,Cell phones,1,2,10000,Married,0,1,0
8,12000,6,25,female,Secondary special education,Cell phones,0,2,13000,Another,0,1,0
8,9500,6,45,male,Secondary special education,Household appliances,1,2,24000,Another,0,1,1
8,20000,12,35,female,Secondary special education,Household appliances,1,2,41000,Another,4,1,0
8,25000,24,35,female,Secondary special education,Auto,1,2,36000,Another,1,1,0
8,42500,24,52,male,Higher education,Cosmetics and beauty services,0,1,40000,Another,1,1,0
8,84000,36,26,male,Secondary special education,Construction Materials,1,2,27000,Another,1,1,0
8,15000,12,49,female,Higher education,Furniture,0,2,36000,Another,0,1,0
8,121000,12,48,male,Higher education,Medical services,1,0,21000,Another,2,1,0
8,45000,10,48,male,Higher education,Medical services,1,0,51000,Another,2,0,0
8,15000,12,37,male,Incomplete higher education,Household appliances,1,2,16000,Another,0,0,0
8,6500,3,28,male,Incomplete higher education,Furniture,0,1,26000,Married,1,0,0
8,101000,12,46,male,Secondary special education,Furniture,1,0,33000,Another,3,0,0
8,13000,10,32,female,Secondary special education,Household appliances,1,2,36000,Another,0,1,0
8,13000,12,23,male,Secondary special education,Household appliances,1,2,16000,Married,1,1,1
8,5000,5,27,female,Secondary education,Cell phones,0,2,27000,Another,0,1,1
8,40500,12,25,male,Secondary special education,Cell phones,1,2,26000,Married,1,1,1
8,44500,12,28,male,Higher education,Clothing,0,0,81000,Another,3,0,0
8,34500,10,27,female,Higher education,Cell phones,0,2,31000,Another,2,0,0
8,8500,4,30,female,Higher education,Household appliances,1,2,31000,Another,0,0,0
8,21500,10,70,female,Secondary special education,Construction Materials,0,2,22000,Another,1,1,0
8,14500,8,23,female,Secondary special education,Household appliances,1,2,26000,Another,2,1,0
8,13000,3,37,female,Higher education,Household appliances,1,2,36000,Another,0,0,0
8,7500,6,60,male,Secondary special education,Household appliances,0,2,13000,Married,0,0,0
8,25500,20,30,male,Secondary special education,Clothing,1,2,28000,Another,2,1,0
8,44000,18,27,male,Higher education,Household appliances,1,2,31000,Married,0,1,0
8,18000,12,62,female,Secondary special education,Household appliances,1,2,9000,Another,1,1,0
8,27000,24,21,male,Incomplete higher education,Household appliances,1,2,21000,Another,2,1,0
8,73000,9,56,male,Secondary special education,Household appliances,0,2,25000,Another,2,1,0
8,18500,6,45,female,Secondary education,Cell phones,0,2,16000,Married,1,0,1
8,13000,6,51,male,Higher education,Household appliances,0,0,51000,Married,3,1,0
8,14000,12,24,female,Secondary special education,Computers,0,2,26000,Married,0,0,0
8,44000,12,54,male,Higher education,Cosmetics and beauty services,0,2,36000,Another,1,1,0
8,11000,12,22,female,Incomplete higher education,Cell phones,0,2,29000,Another,2,1,0
8,44000,12,37,male,Higher education,Cosmetics and beauty services,0,0,26000,Another,1,1,0
8,25000,18,30,female,Higher education,Cell phones,0,2,46000,Another,2,0,1
8,15000,12,22,female,Higher education,Audio & Video,0,2,41000,Another,2,0,0
8,13000,3,42,male,Higher education,Household appliances,0,0,41000,Another,1,1,0
8,65000,10,23,male,Higher education,Clothing,0,2,26000,Another,1,0,0
8,19500,12,22,male,Secondary special education,Cell phones,0,2,19000,Another,3,1,1
8,17500,12,33,female,Higher education,Household appliances,1,0,31000,Another,3,1,0
8,19000,12,22,female,Incomplete higher education,Cell phones,0,1,30000,Another,1,1,0
8,9500,4,34,female,Secondary education,Household appliances,0,2,31000,Another,0,0,0
8,27000,18,24,female,Secondary special education,Computers,0,2,21000,Another,0,0,0
8,30000,12,33,female,Higher education,Household appliances,0,2,36000,Married,0,1,1
8,27000,12,23,male,Secondary special education,Computers,0,2,23000,Another,0,1,0
8,19000,12,23,female,Secondary special education,Cell phones,0,2,41000,Married,0,1,1
8,41000,18,50,male,Secondary special education,Cosmetics and beauty services,1,0,31000,Another,1,1,0
8,9500,3,51,male,Secondary special education,Household appliances,0,2,16000,Another,1,0,0
8,5500,6,23,male,Secondary special education,Jewelry,0,1,31000,Another,0,0,0
8,38500,24,32,female,Secondary special education,Cosmetics and beauty services,0,2,31000,Married,0,1,0
8,28000,18,54,female,Secondary education,Household appliances,1,2,16000,Another,1,1,0
8,13500,6,68,female,Secondary education,Furniture,1,2,14000,Another,1,1,0
8,22500,12,23,male,Higher education,Computers,0,2,26000,Another,0,0,0
8,7000,6,37,male,Secondary special education,Computers,1,2,25000,Married,2,0,0
8,30000,18,19,male,Secondary education,Cell phones,0,2,25000,Another,1,1,1
8,5500,3,36,female,Secondary special education,Construction Materials,1,2,21000,Another,1,1,0
8,29500,6,21,female,Incomplete higher education,Cell phones,0,2,33000,Unmarried,0,1,0
8,26500,12,24,male,Higher education,Furniture,0,2,41000,Married,1,0,0
8,14500,6,25,female,Secondary special education,Computers,1,2,26000,Another,2,0,0
8,28500,10,45,male,Higher education,Cell phones,1,2,66000,Unmarried,2,0,0
8,87500,18,55,male,Secondary special education,Cosmetics and beauty services,0,0,36000,Another,1,0,0
8,41500,12,49,male,Higher education,Furniture,0,2,19000,Married,1,0,0
8,38000,36,51,male,Secondary special education,Tourism,1,2,18000,Another,0,0,0
8,21000,15,29,male,Secondary special education,Household appliances,0,2,36000,Another,2,1,0
8,13500,10,40,male,Secondary special education,Cell phones,1,2,21000,Another,0,1,0
8,11500,6,73,male,Secondary special education,Household appliances,0,2,13000,Married,3,0,0
8,5000,3,47,female,Secondary special education,Household appliances,0,2,51000,Another,2,0,0
8,15000,3,21,female,Incomplete higher education,Household appliances,0,2,21000,Another,3,1,0
8,16500,12,31,male,Secondary special education,Household appliances,1,2,15000,Married,1,0,0
8,11000,10,39,female,Secondary education,Household appliances,1,0,71000,Another,0,0,0
8,26000,6,53,male,Secondary special education,Clothing,1,2,16000,Unmarried,1,1,0
8,9500,10,31,male,Secondary special education,Household appliances,1,2,16000,Another,0,0,0
8,27500,6,42,male,Secondary special education,Household appliances,1,2,31000,Unmarried,3,1,0
8,25000,12,54,male,Higher education,Household appliances,0,2,19000,Another,3,0,0
8,7500,6,25,male,Higher education,Cell phones,0,2,19000,Another,1,1,0
8,29000,12,48,female,Secondary education,Computers,1,2,41000,Another,1,0,0
8,22500,12,19,female,Secondary special education,Cell phones,0,2,31000,Another,0,1,0
8,9500,6,25,female,Secondary special education,Furniture,0,2,16000,Another,2,1,0
8,72000,24,42,female,Secondary special education,Household appliances,0,0,71000,Unmarried,2,1,1
8,7000,6,58,female,Secondary special education,Computers,1,2,21000,Married,3,0,0
8,7500,3,36,female,Secondary education,Household appliances,0,2,31000,Another,2,0,0
8,33000,6,26,male,Secondary special education,Cell phones,0,2,31000,Another,4,1,0
8,35000,6,36,male,Higher education,Audio & Video,1,2,29000,Another,2,1,0
